product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,savings,processed_at,brand,product_type,length,color,features,category_L1,category_L2,category_L3,category_L4,category_L5,product_name_clean
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799,2100,62,4.3,8188,1301,13-04-2026 18:32,AmazonBasics,Cable,Not Available,Gold,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics New Release Nylon USBA to Lightning Cable Cord Fast Charging MFi Certified Charger for Apple iPhone iPad 6Ft Rose Gold
B09SJ1FTYV,Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,199,1899,90,4,4740,1700,13-04-2026 18:32,Sounce,Other,Not Available,Not Specified,hd,Electronics,Mobiles&Accessories,MobileAccessories,Cases&Covers,BasicCases,Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear UltraThin Cover with Unbreakable Screen Guard
B09T37CKQ5,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,239,599,60,3.9,2147,360,13-04-2026 18:32,Flix,Adapter,Not Available,Black,fast charging,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,FLiX Usb ChargerFlix Beetel Bolt 24 Dual Poart5V24A12W Usb Wall Charger Fast ChargingAdapter For AndroidIphone 11XsXs MaxXrX876PlusIpad ProAir 2Mini 34Samsung S4S5  MoreBlack
B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1799,3999,55,4.6,245,2200,13-04-2026 18:32,Wecool,Other,Not Available,Blue,bluetooth,Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,SelfieSticks,WeCool S5 Long Selfie Stick with Large Reinforced Tripod Stand up to 61 Inch  156 Cms Ultra Long Multi Function Bluetooth Selfie Stick with 14 Screw Compatible with Gopro Camera and Ring Light
B07H1S7XW8,"STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, Smartphone and Mini Tablet (Pack of 1) (White)",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Shower&WallMounts,89,499,82,4.1,9340,410,13-04-2026 18:32,STRIFF,Other,Not Available,White,smart,Electronics,Mobiles&Accessories,MobileAccessories,Mounts,Shower&WallMounts,STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips Charging Holder Compatible with iPhone Smartphone and Mini Tablet Pack of 1 White
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,349,1299,73,4,14283,950,13-04-2026 18:32,pTron,Adapter,Not Available,Black,smart,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,AutomobileChargers,pTron Bullet Pro 36W PD Quick Charger 3 Port Fast Car Charger Adapter  Compatible with All Smartphones  Tablets Black
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,799,3990,80,4.3,27139,3191,13-04-2026 18:32,SYVO,Other,Not Available,Not Specified,smart,Electronics,Cameras&Photography,Accessories,Tripods&Monopods,Tabletop&TravelTripods,SYVO WT 3130 Aluminum Tripod 133CM Universal Lightweight Tripod with Mobile Phone Holder Mount  Carry Bag for All Smart Phones Gopro Cameras  Brown
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,229,299,23,4.3,30411,70,13-04-2026 18:32,MI,Cable,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,MI Usb TypeC Cable Smartphone Black
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",219,700,69,4.4,426972,481,13-04-2026 18:32,AmazonBasics,Cable,Not Available,Black,"hd, 4k",Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,AmazonBasics Flexible Premium HDMI Cable Black 4K60Hz 18Gbps 3Foot
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,399,13,4.4,18757,50,13-04-2026 18:32,MI,Cable,Not Available,Red,braided,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,MI Braided USB TypeC Cable for Charging Adapter Red
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",279,499,44,3.7,10962,220,13-04-2026 18:32,tizum,Cable,Not Available,Not Specified,hd,Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,tizum HDMI to VGA Adapter Cable 1080P for Projector Computer Laptop TV Projectors  TV
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,59,199,70,4,9377,140,13-04-2026 18:32,Flix,Cable,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Flix Micro Usb Cable For Smartphone Black
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,1990,2595,23,4.3,20398,605,13-04-2026 18:32,Logitech,Other,Not Available,Black,hd,Computers&Accessories,Accessories&Peripherals,Audio&VideoAccessories,Webcams&VoIPEquipment,Webcams,Logitech C270 Digital HD Webcam with Widescreen HD Video Calling HD Light Correction NoiseReducing Mic for Skype FaceTime Hangouts WebEx PCMacLaptopMacBookTablet  Black HD 720p30fps
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899,1900,53,4.4,13552,1001,13-04-2026 18:32,AmazonBasics,Cable,Not Available,Grey,"fast charging, braided, smart",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Amazonbasics Nylon Braided UsbC To Lightning Cable Fast Charging Mfi Certified Smartphone Iphone Charger 6Foot Dark Grey
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black","Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549,1499,63,4.3,11006,950,13-04-2026 18:32,ProElite,Other,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,TabletAccessories,"Bags,Cases&Sleeves",Cases,ProElite Faux Leather Smart Flip Case Cover for Apple iPad 102 9th Gen 2021  8th Gen  7th Gen with Stylus Pen Black
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549,2499,78,4.3,5556,1950,13-04-2026 18:32,Robustrion,Other,Not Available,Black,smart,Computers&Accessories,Accessories&Peripherals,TabletAccessories,"Bags,Cases&Sleeves",Cases,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 102 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case  Black
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799,2100,62,4.3,8188,1301,13-04-2026 18:32,AmazonBasics,Cable,Not Available,Gold,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics New Release Nylon USBA to Lightning Cable Cord Fast Charging MFi Certified Charger for Apple iPhone iPad 6Ft Rose Gold
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|SATACables,349,999,65,3.9,817,650,13-04-2026 18:32,Lapster,Cable,Not Available,Blue,hd,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,SATACables,Lapster USB 30 sata Cable for 25 inch SSD and HDD  USB 30 to SATA III Hard Driver Adapter  sata to USB CableBlue
B07RZZ1QSW,SLOVIC® Tripod Mount Adapter| Tripod Mobile Holder|Tripod Phone Mount(Made in India)| Smartphone Clip Clipper 360 Degree for Taking Magic Video Shots & Pictures.,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,326,799,59,4.4,10773,473,13-04-2026 18:32,SLOVIC®,Adapter,Not Available,Not Specified,smart,Electronics,Cameras&Photography,Accessories,Tripods&Monopods,Tabletop&TravelTripods,SLOVIC Tripod Mount Adapter Tripod Mobile HolderTripod Phone MountMade in India Smartphone Clip Clipper 360 Degree for Taking Magic Video Shots  Pictures
B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209,499,58,3.9,536,290,13-04-2026 18:32,SWAPKART,Cable,Not Available,White,fast charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 66S77881011 12 13 Pro max iPad AirMini iPod and iOS Devices White
B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1799,3999,55,4.6,245,2200,13-04-2026 18:32,Wecool,Other,Not Available,Blue,bluetooth,Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,SelfieSticks,WeCool S5 Long Selfie Stick with Large Reinforced Tripod Stand up to 61 Inch  156 Cms Ultra Long Multi Function Bluetooth Selfie Stick with 14 Screw Compatible with Gopro Camera and Ring Light
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,8799,11595,24,4.4,2981,2796,13-04-2026 18:32,Philips,Other,Not Available,Black,hd,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,AirFryers,PHILIPS Digital Air Fryer HD925290 with Touch Panel uses up to 90 less fat 7 Preset Menu 1400W 41 Liter with Rapid Air Technology Black Large
B078HG2ZPS,"Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper Attachment, Output - 150 W, Input 260 W",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,3657.66,5156,29,3.9,12837,1498.34,13-04-2026 18:32,Butterfly,Other,Not Available,White,smart,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Mills&Grinders,WetGrinders,Butterfly Smart Wet Grinder 2L White with Coconut Scrapper Attachment Output  150 W Input 260 W
B09SZ5TWHW,"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1547,2890,46,3.9,463,1343,13-04-2026 18:32,Swiss,Other,Not Available,Not Specified,wireless,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,Swiss Military VC03 Wireless Car Vacuum Cleaner  Wireless Vacuum Cleaner for Home Car Living Room  Wireless Vacuum Cleaner Dust CollectionLighting Car Pet Hair Vacuum with Powerful Motor
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,7199,9995,28,4.4,1964,2796,13-04-2026 18:32,Philips,Other,Not Available,Black,hd,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,AirFryers,PHILIPS Air Fryer HD920090 uses up to 90 less fat 1400W 41 Liter with Rapid Air Technology Black Large
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",699,850,18,4.1,1106,151,13-04-2026 18:32,Wipro,Other,Not Available,Not Specified,smart,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,Wipro Smartlife Super Deluxe Dry Iron 1000W
B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",2669,3199,17,3.9,260,530,13-04-2026 18:32,FYA,Other,Not Available,Not Specified,wireless,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,FYA Handheld Vacuum Cleaner Cordless Wireless Hand VacuumAir Blower 2in1 Mini Portable Car Vacuum Cleaner with Powerful Suction USB Rechargeable Vacuum for Pet Hair Home and Car
B08N6P8G5K,"INALSA Air Fryer Digital 4L Nutri Fry - 1400W with Smart AirCrisp Technology| 8-Preset Menu, Touch Control & Digital Display|Variable Temperature & Timer Control|Free Recipe book|2 Yr Warranty (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,6790,10995,38,4.5,3192,4205,13-04-2026 18:32,INALSA,Other,Not Available,Black,smart,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,AirFryers,INALSA Air Fryer Digital 4L Nutri Fry  1400W with Smart AirCrisp Technology 8Preset Menu Touch Control  Digital DisplayVariable Temperature  Timer ControlFree Recipe book2 Yr Warranty Black
B00TI8E7BI,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,2695,2695,0,4.4,2518,0,13-04-2026 18:32,Philips,Other,Not Available,Not Specified,hd,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,Philips HD930606 15Litre Electric Kettle Multicolor
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,1899,90,3.9,7928,1700,13-04-2026 18:32,Sounce,Cable,Not Available,Not Specified,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Sounce Fast Phone Charging Cable  Data Sync USB Cable Compatible for iPhone 13 1211 X 8 7 6 5 iPad Air Pro Mini  iOS Devices
B07966M8XH,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",1599,2999,47,4.2,2727,1400,13-04-2026 18:32,Model-P4,TV,Not Available,Not Specified,None,Electronics,"HomeTheater,TV&Video",Accessories,"TVMounts,Stands&Turntables",TVWall&CeilingMounts,ModelP4 6 Way Swivel Tilt Wall Mount 3255inch Full Motion Cantilever for LEDLCD and Plasma TVs
B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,80,4.1,425,800,13-04-2026 18:32,Lapster,Cable,Not Available,Not Specified,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Lapster USB 30 A to Micro B SuperSpeed for hard disk cable  short cable
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999,2100,52,4.5,5492,1101,13-04-2026 18:32,AmazonBasics,Cable,Not Available,Silver,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,AmazonBasics New Release Nylon USBA to Lightning Cable Cord MFi Certified Charger for Apple iPhone iPad Silver 6Ft
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499,1299,62,4.3,30411,800,13-04-2026 18:32,MI,Cable,Not Available,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,"Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",1089,1600,32,4,3565,511,13-04-2026 18:32,AmazonBasics,Cable,Not Available,Not Specified,None,Electronics,"HomeTheater,TV&Video",Accessories,Cables,OpticalCables,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable
B00GE55L22,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,699,57,4.1,2957,400,13-04-2026 18:32,Storite,Cable,Not Available,Black,None,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Storite USB 30 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive  20cm Black
